product_id,product_name,region,shipping_date,country,city,subcategory,customer_id,customer_name,province,category,customer_type,row_id,shipping_standard,shipping_status,order_id,order_date,profit,days_before_shipping_actual,days_before_shipping_planned,discount,amount,sales,predicted_sales
技术-Equipment-10003593,"冲电器 Telephone, 白色",E,2022/5/10,中国,苏州,Equipment,殷凤-13030,殷凤,江苏,Technology,Small Business,8793,标准级,准时装运,US-2022-3351164,2022/5/4,-346,6,￥6,40%,3,716,"￥1,073"
技术-复印-10000732,"Hewlett 个人Copier, 彩色",NE,2021/7/3,中国,松江河,Copier,韩丽-16195,韩丽华,吉林,Technology,Consumer,8794,标准级,提前装运,CN-2021-2904914,2021/6/28,578,5,￥6,0%,5,3400,"￥5,092"
办公用-Envelope-10002009,"GlobeWeis 邮寄品, 回收",NE,2021/5/2,中国,黑山,Envelope,严诚-11395,严诚,辽宁,Office Supplies,Business,8795,标准级,提前装运,CN-2021-2121055,2021/4/27,209,5,￥6,0%,3,523,￥783
办公用-Envelope-10002389,"Kraft 外皮和封条, 每套 50 个",E,2020/8/29,中国,平度,Envelope,巩珑-17845,巩珑,山东,Office Supplies,Consumer,8796,标准级,提前装运,CN-2020-1398732,2020/8/24,0,5,￥6,0%,2,191,￥286
家具-Utensil-10002284,"Rubvermaid 闹钟, 优质",E,2020/8/29,中国,平度,Utensil,巩珑-17845,巩珑,山东,Furniture,Consumer,8797,标准级,提前装运,CN-2020-1398732,2020/8/24,27,5,￥6,0%,3,683,"￥1,023"
办公用-Art-10002672,"Sanford 画布, 金属",E,2022/2/5,中国,平度,Art,曾锦-14935,曾锦,山东,Office Supplies,Business,8798,标准级,提前装运,CN-2022-4750815,2022/1/31,55,5,￥6,0%,1,242,￥362
办公用-Supplies-10002305,"Elite 美工刀, 蓝色",N,2019/2/21,中国,天津,Supplies,孟刚-13180,孟刚,天津,Office Supplies,Business,8799,二级,延迟装运,CN-2019-3064620,2019/2/17,156,4,￥3,0%,8,1303,"￥1,951"
办公用-Paper-10004671,"Enermax 信纸, 优质",NE,2020/5/19,中国,牡丹江,Paper,廖保-10330,廖保,黑龙江,Office Supplies,Consumer,8800,二级,提前装运,CN-2020-2664017,2020/5/17,396,2,￥3,0%,6,1319,"￥1,975"
家具-Table-10004575,"Chromcraft 咖啡桌, 白色",NW,2020/7/10,中国,肃州,Table,林凤-12895,林凤,甘肃,Furniture,Consumer,8801,一级,延迟装运,CN-2020-2171205,2020/7/7,-1760,3,￥1,60%,7,3519,"￥5,269"
办公用-装订-10002814,"Cardinal 打孔机, 透明",SW,2022/11/8,中国,那曲,Binding Machine,倪幂-18085,倪幂,西藏自治区,Office Supplies,Consumer,8802,标准级,提前装运,CN-2022-2989159,2022/11/4,82,4,￥6,0%,2,264,￥395
办公用-Supplies-10003697,"Acme 尺子, 钢",SW,2022/11/8,中国,那曲,Supplies,倪幂-18085,倪幂,西藏自治区,Office Supplies,Consumer,8803,标准级,提前装运,CN-2022-2989159,2022/11/4,16,4,￥6,0%,3,226,￥338
办公用-Tool-10003221,"Breville 微波炉, 红色",SW,2022/11/8,中国,那曲,Tool,倪幂-18085,倪幂,西藏自治区,Office Supplies,Consumer,8804,标准级,提前装运,CN-2022-2989159,2022/11/4,211,4,￥6,0%,3,4224,"￥6,326"
办公用-系固-10000178,"Stockwell 按钉, 每包 12 个",SW,2022/11/8,中国,那曲,Fastener,倪幂-18085,倪幂,西藏自治区,Office Supplies,Consumer,8805,标准级,提前装运,CN-2022-2989159,2022/11/4,31,4,￥6,0%,5,313,￥469
办公用-Supplies-10003397,"Acme 开信刀, 钢",SW,2022/11/8,中国,那曲,Supplies,倪幂-18085,倪幂,西藏自治区,Office Supplies,Consumer,8806,标准级,提前装运,CN-2022-2989159,2022/11/4,60,4,￥6,0%,4,553,￥828
办公用-收纳-10003711,"Smead 文件夹, 金属",S,2020/12/22,中国,岳阳,Storage Tool,唐欢-14170,唐欢悦,湖南,Office Supplies,Consumer,8807,二级,提前装运,CN-2020-4167270,2020/12/20,189,2,￥3,0%,5,386,￥579
办公用-Paper-10002524,"施乐 羊皮纸, 回收",NE,2022/2/28,中国,沈阳,Paper,彭虹-13870,彭虹,辽宁,Office Supplies,Consumer,8808,二级,准时装运,CN-2022-2975416,2022/2/25,39,3,￥3,0%,8,492,￥736
办公用-Tool-10000176,"Breville 烤面包机, 黑色",S,2020/4/24,中国,郑州,Tool,唐凤-12985,唐凤,河南,Office Supplies,Consumer,8809,标准级,延迟装运,CN-2020-1196810,2020/4/17,234,7,￥6,0%,3,1066,"￥1,596"
办公用-Art-10000164,"Sanford 钢笔, 金属",S,2020/4/24,中国,郑州,Art,唐凤-12985,唐凤,河南,Office Supplies,Consumer,8810,标准级,延迟装运,CN-2020-1196810,2020/4/17,48,7,￥6,20%,3,138,￥207
技术-复印-10000099,"Brother 个人Copier, 红色",E,2021/6/8,中国,高邮,Copier,赵婵-10885,赵婵,江苏,Technology,Consumer,8811,二级,准时装运,CN-2021-2823186,2021/6/5,-922,3,￥3,40%,7,2765,"￥4,141"
办公用-装订-10003079,"Acco Label, 实惠",N,2021/11/24,中国,天津,Binding Machine,邵彩-10720,邵彩,天津,Office Supplies,Small Business,8812,标准级,提前装运,CN-2021-5444149,2021/11/20,37,4,￥6,0%,2,80,￥120
技术-Telephone-10004837,"思科 耳机, 整包",E,2021/5/29,中国,嘉兴,Telephone,潘荷-13735,潘荷,浙江,Technology,Small Business,8813,二级,延迟装运,US-2021-4940133,2021/5/24,-149,5,￥3,40%,3,744,"￥1,114"
办公用-系固-10002224,"Advantus 图钉, 每包 12 个",E,2021/5/29,中国,嘉兴,Fastener,潘荷-13735,潘荷,浙江,Office Supplies,Small Business,8814,二级,延迟装运,US-2021-4940133,2021/5/24,-22,5,￥3,40%,3,109,￥164
家具-Utensil-10004892,"Advantus 分层置放架, 黑色",E,2022/12/12,中国,温州,Utensil,薛关-15580,薛关茵,浙江,Furniture,Consumer,8815,二级,延迟装运,US-2022-4386495,2022/12/8,-23,4,￥3,40%,3,222,￥332
办公用-装订-10000648,"Cardinal Binding Machine盖, 实惠",E,2022/12/12,中国,温州,Binding Machine,薛关-15580,薛关茵,浙江,Office Supplies,Consumer,8816,二级,延迟装运,US-2022-4386495,2022/12/8,4,4,￥3,40%,2,67,￥101
办公用-装订-10000833,"Acco Binding Machine, 耐用",NE,2021/4/12,中国,七台河,Binding Machine,邵彩-10720,邵彩,黑龙江,Office Supplies,Small Business,8817,标准级,延迟装运,CN-2021-1261828,2021/4/5,45,7,￥6,0%,2,155,￥233
办公用-Label-10001294,"Hon 合法证物Label, 耐用",E,2021/12/7,中国,上海,Label,庄伟-21460,庄伟,上海,Office Supplies,Small Business,8818,一级,延迟装运,CN-2021-2280831,2021/12/4,60,3,￥1,0%,4,210,￥314
家具-Utensil-10000539,"Tenex 门挡, 一包多件",E,2021/12/7,中国,上海,Utensil,庄伟-21460,庄伟,上海,Furniture,Small Business,8819,一级,延迟装运,CN-2021-2280831,2021/12/4,279,3,￥1,0%,4,820,"￥1,229"
办公用-Envelope-10003367,"Cameo 局间Envelope, 回收",E,2021/12/7,中国,上海,Envelope,庄伟-21460,庄伟,上海,Office Supplies,Small Business,8820,一级,延迟装运,CN-2021-2280831,2021/12/4,211,3,￥1,0%,2,431,￥646
办公用-装订-10002712,"Ibico Label, 实惠",E,2021/12/7,中国,上海,Binding Machine,庄伟-21460,庄伟,上海,Office Supplies,Small Business,8821,一级,延迟装运,CN-2021-2280831,2021/12/4,11,3,￥1,0%,4,166,￥249
技术-复印-10001927,"夏普 墨水, 数字化",E,2021/12/7,中国,上海,Copier,庄伟-21460,庄伟,上海,Technology,Small Business,8822,一级,延迟装运,CN-2021-2280831,2021/12/4,312,3,￥1,0%,3,1737,"￥2,601"
办公用-Label-10000748,"Harbour Creations 可去除的Label, 可调",E,2021/12/7,中国,上海,Label,庄伟-21460,庄伟,上海,Office Supplies,Small Business,8823,一级,延迟装运,CN-2021-2280831,2021/12/4,8,3,￥1,0%,2,77,￥115
办公用-装订-10001101,"Avery 订书机, 耐用",E,2020/6/19,中国,宁波,Binding Machine,袁临-17485,袁临耀,浙江,Office Supplies,Consumer,8824,标准级,提前装运,US-2020-4544243,2020/6/15,-19,4,￥6,40%,2,282,￥422
办公用-装订-10002699,"Wilson Jones Binding Machine, 耐用",SW,2020/6/22,中国,遵义,Binding Machine,郝涛-21175,郝涛,贵州,Office Supplies,Business,8825,标准级,延迟装运,CN-2020-1349856,2020/6/15,0,7,￥6,0%,4,271,￥406
办公用-系固-10002171,"Stockwell 订书钉, 整包",N,2019/7/28,中国,临水,Fastener,邓惠-14470,邓惠,河北,Office Supplies,Consumer,8826,二级,延迟装运,CN-2019-3245528,2019/7/23,47,5,￥3,0%,3,146,￥218
技术-复印-10000950,"佳能 传真机, 彩色",N,2019/7/28,中国,临水,Copier,邓惠-14470,邓惠,河北,Technology,Consumer,8827,二级,延迟装运,CN-2019-3245528,2019/7/23,3582,5,￥3,0%,6,8955,"￥13,411"
技术-Accessories-10004986,"贝尔金 路由器, 回收",N,2019/7/28,中国,临水,Accessories,邓惠-14470,邓惠,河北,Technology,Consumer,8828,二级,延迟装运,CN-2019-3245528,2019/7/23,1329,5,￥3,0%,3,3592,"￥5,379"
办公用-系固-10000749,"Stockwell 图钉, 金属",SW,2020/9/14,中国,内江,Fastener,袁荣-19765,袁荣,四川,Office Supplies,Business,8829,标准级,延迟装运,CN-2020-3815654,2020/9/7,-26,7,￥6,40%,3,111,￥167
办公用-装订-10001257,"Ibico 打孔机, 实惠",SW,2020/9/14,中国,内江,Binding Machine,袁荣-19765,袁荣,四川,Office Supplies,Business,8830,标准级,延迟装运,CN-2020-3815654,2020/9/7,-60,7,￥6,40%,2,171,￥255
家具-Table-10001262,"Lesro 圆桌, 长方形",S,2021/12/20,中国,仙桃,Table,施强-19390,施强,湖北,Furniture,Consumer,8831,标准级,提前装运,CN-2021-4862116,2021/12/16,-1636,4,￥6,60%,2,1678,"￥2,514"
办公用-Art-10003735,"Binney & Smith 速写本, 蓝色",S,2020/6/18,中国,广州,Art,余德-12100,余德,广东,Office Supplies,Small Business,8832,一级,延迟装运,US-2020-3924364,2020/6/15,188,3,￥1,20%,3,519,￥777
办公用-系固-10003826,"Accos 回形针, 整包",S,2020/6/18,中国,广州,Fastener,余德-12100,余德,广东,Office Supplies,Small Business,8833,一级,延迟装运,US-2020-3924364,2020/6/15,145,3,￥1,0%,6,393,￥589
办公用-收纳-10004035,"Rogers 盘, 蓝色",S,2020/6/18,中国,广州,Storage Tool,余德-12100,余德,广东,Office Supplies,Small Business,8834,一级,延迟装运,US-2020-3924364,2020/6/15,302,3,￥1,0%,3,864,"￥1,293"
办公用-Supplies-10002717,"Fiskars 剪刀, 蓝色",S,2020/6/18,中国,广州,Supplies,余德-12100,余德,广东,Office Supplies,Small Business,8835,一级,延迟装运,US-2020-3924364,2020/6/15,39,3,￥1,0%,3,324,￥486
办公用-Label-10004317,"Novimex 圆形Label, 耐用",N,2022/10/23,中国,北京,Label,牛黎-16390,牛黎明,北京,Office Supplies,Business,8836,二级,延迟装运,CN-2022-5907567,2022/10/19,34,4,￥3,0%,3,93,￥140
办公用-装订-10002575,"Wilson Jones 打孔机, 耐用",N,2022/10/23,中国,北京,Binding Machine,牛黎-16390,牛黎明,北京,Office Supplies,Business,8837,二级,延迟装运,CN-2022-5907567,2022/10/19,190,4,￥3,0%,3,413,￥618
办公用-Paper-10003939,"Green Bar 令, 回收",NE,2019/12/24,中国,抚顺,Paper,许根-13240,许根基,辽宁,Office Supplies,Small Business,8838,二级,准时装运,CN-2019-4225447,2019/12/21,265,3,￥3,0%,4,554,￥829
办公用-Paper-10003357,"Green Bar 笔记本, 优质",E,2019/1/9,中国,金沙,Paper,徐虹-13840,徐虹,江苏,Office Supplies,Business,8839,二级,延迟装运,US-2019-1166331,2019/1/4,333,5,￥3,0%,5,695,"￥1,041"
家具-Chair-10002415,"Novimex 摇椅, 红色",E,2019/1/9,中国,金沙,Chair,徐虹-13840,徐虹,江苏,Furniture,Business,8840,二级,延迟装运,US-2019-1166331,2019/1/4,-552,5,￥3,40%,9,3312,"￥4,960"
家具-Chair-10001437,"Hon 摇椅, 每套两件",E,2019/1/9,中国,金沙,Chair,徐虹-13840,徐虹,江苏,Furniture,Business,8841,二级,延迟装运,US-2019-1166331,2019/1/4,-261,5,￥3,40%,3,1116,"￥1,671"
办公用-Paper-10002175,"施乐 羊皮纸, 优质",E,2020/5/18,中国,椒江,Paper,苏升-20185,苏升,浙江,Office Supplies,Consumer,8842,标准级,延迟装运,CN-2020-1120887,2020/5/11,61,7,￥6,0%,3,186,￥278
办公用-Envelope-10000067,"Ames 局间Envelope, 红色",E,2022/10/19,中国,莱芜,Envelope,贾彩-10600,贾彩,山东,Office Supplies,Business,8843,标准级,提前装运,CN-2022-4750815,2022/10/15,145,4,￥6,0%,2,454,￥680
办公用-收纳-10000932,"Rogers 文件夹, 蓝色",E,2022/10/19,中国,莱芜,Storage Tool,贾彩-10600,贾彩,山东,Office Supplies,Business,8844,标准级,提前装运,CN-2022-4750815,2022/10/15,137,4,￥6,0%,2,286,￥429
技术-复印-10000491,"惠普 传真机, 彩色",E,2022/10/19,中国,莱芜,Copier,贾彩-10600,贾彩,山东,Technology,Business,8845,标准级,提前装运,CN-2022-4750815,2022/10/15,1153,4,￥6,0%,2,2813,"￥4,213"
办公用-系固-10003755,"OIC 回形针, 整包",E,2020/10/11,中国,蚌埠,Fastener,毛芯-13975,毛芯,安徽,Office Supplies,Business,8846,二级,提前装运,CN-2020-2752724,2020/10/9,81,2,￥3,0%,3,202,￥303
办公用-收纳-10000335,"Tenex 盘, 金属",E,2020/10/11,中国,蚌埠,Storage Tool,毛芯-13975,毛芯,安徽,Office Supplies,Business,8847,二级,提前装运,CN-2020-2752724,2020/10/9,194,2,￥3,0%,2,497,￥745
办公用-Tool-10001453,"Cuisinart 炉灶, 白色",NW,2022/12/16,中国,西宁,Tool,钱宁-18655,钱宁,青海,Office Supplies,Business,8848,标准级,提前装运,US-2022-4246507,2022/12/11,2203,5,￥6,0%,2,5007,"￥7,498"
办公用-Label-10001520,"Hon 可去除的Label, 白色",N,2022/5/12,中国,石家庄,Label,卢欢-14125,卢欢悦,河北,Office Supplies,Small Business,8849,一级,准时装运,CN-2022-2693856,2022/5/11,5,1,￥1,0%,3,144,￥215
办公用-Paper-10004671,"Enermax 信纸, 优质",N,2022/5/12,中国,石家庄,Paper,卢欢-14125,卢欢悦,河北,Office Supplies,Small Business,8850,一级,准时装运,CN-2022-2693856,2022/5/11,198,1,￥1,0%,3,659,￥988
家具-Utensil-10001796,"Eldon 灯泡, 黑色",N,2022/5/12,中国,石家庄,Utensil,卢欢-14125,卢欢悦,河北,Furniture,Small Business,8851,一级,准时装运,CN-2022-2693856,2022/5/11,258,1,￥1,0%,5,588,￥881
技术-Telephone-10002996,"三星 办公室Telephone机, 蓝色",N,2021/1/5,中国,赤峰,Telephone,白鹄-14050,白鹄,内蒙古,Technology,Consumer,8852,标准级,提前装运,US-2020-4230867,2020/12/31,-609,5,￥6,40%,5,913,"￥1,367"
家具-Utensil-10003687,"Tenex 门挡, 耐用",NE,2020/5/31,中国,鹤岗,Utensil,涂博-10585,涂博,黑龙江,Furniture,Consumer,8853,标准级,延迟装运,CN-2020-2281857,2020/5/24,53,7,￥6,0%,1,191,￥286
办公用-Supplies-10001057,"Kleencut 美工刀, 工业",NE,2020/5/31,中国,鹤岗,Supplies,涂博-10585,涂博,黑龙江,Office Supplies,Consumer,8854,标准级,延迟装运,CN-2020-2281857,2020/5/24,50,7,￥6,0%,3,508,￥760
家具-Chair-10003748,"Harbour Creations 折叠椅, 红色",N,2022/11/15,中国,石家庄,Chair,谭乐-17815,谭乐,河北,Furniture,Consumer,8855,二级,延迟装运,CN-2022-4888622,2022/11/11,384,4,￥3,0%,2,914,"￥1,368"
家具-Utensil-10000649,"Eldon 闹钟, 黑色",NE,2022/12/11,中国,牡丹江,Utensil,薛健-14560,薛健,黑龙江,Furniture,Business,8856,二级,准时装运,CN-2022-1021233,2022/12/8,242,3,￥3,0%,2,528,￥790
办公用-装订-10003441,"Avery Label, 耐用",NE,2022/12/11,中国,牡丹江,Binding Machine,薛健-14560,薛健,黑龙江,Office Supplies,Business,8857,二级,准时装运,CN-2022-1021233,2022/12/8,14,3,￥3,0%,2,73,￥109
技术-复印-10004302,"Brother 无线传真机, 数字化",E,2020/12/18,中国,蒙阴,Copier,洪强-19345,洪强,山东,Technology,Business,8858,当日,准时装运,CN-2020-1951831,2020/12/18,1307,0,￥0,0%,2,3532,"￥5,290"
办公用-收纳-10002059,"Tenex 搁板, 工业",E,2020/12/18,中国,蒙阴,Storage Tool,洪强-19345,洪强,山东,Office Supplies,Business,8859,当日,准时装运,CN-2020-1951831,2020/12/18,67,0,￥0,0%,1,257,￥385
办公用-Art-10002471,"Boston 记号笔, 蓝色",E,2020/12/18,中国,蒙阴,Art,洪强-19345,洪强,山东,Office Supplies,Business,8860,当日,准时装运,CN-2020-1951831,2020/12/18,172,0,￥0,0%,4,492,￥737
家具-Utensil-10003459,"Rubvermaid 框架, 优质",E,2020/12/18,中国,蒙阴,Utensil,洪强-19345,洪强,山东,Furniture,Business,8861,当日,准时装运,CN-2020-1951831,2020/12/18,152,0,￥0,0%,5,2532,"￥3,792"
办公用-Art-10004520,"Stanley 速写本, 金属",E,2019/4/18,中国,潍坊,Art,葛蔓-17980,葛蔓楚,山东,Office Supplies,Business,8862,标准级,准时装运,US-2019-2130965,2019/4/12,512,6,￥6,0%,6,1279,"￥1,916"
技术-复印-10004302,"Brother 无线传真机, 数字化",E,2019/4/18,中国,潍坊,Copier,葛蔓-17980,葛蔓楚,山东,Technology,Business,8863,标准级,准时装运,US-2019-2130965,2019/4/12,1960,6,￥6,0%,3,5298,"￥7,935"
办公用-装订-10000662,"Cardinal Binding Machine盖, 耐用",E,2020/9/6,中国,丰县,Binding Machine,邱丽-17620,邱丽雪,江苏,Office Supplies,Business,8864,标准级,提前装运,US-2020-3504524,2020/9/1,-113,5,￥6,40%,5,189,￥283
家具-Utensil-10004607,"Deflect-O 框架, 一包多件",E,2021/12/10,中国,蚌埠,Utensil,贾彩-10600,贾彩,安徽,Furniture,Business,8865,标准级,提前装运,CN-2021-5693708,2021/12/6,523,4,￥6,0%,6,3083,"￥4,617"
技术-Accessories-10004728,"Enermax 记忆卡, 可编程",E,2021/12/10,中国,蚌埠,Accessories,贾彩-10600,贾彩,安徽,Technology,Business,8866,标准级,提前装运,CN-2021-5693708,2021/12/6,103,4,￥6,0%,1,541,￥810
家具-Utensil-10002112,"Eldon 框架, 耐用",E,2021/12/10,中国,蚌埠,Utensil,贾彩-10600,贾彩,安徽,Furniture,Business,8867,标准级,提前装运,CN-2021-5693708,2021/12/6,539,4,￥6,0%,3,1586,"￥2,375"
家具-Chair-10002303,"Harbour Creations 椅垫, 红色",SW,2022/12/21,中国,宜宾,Chair,常丽-16180,常丽华,四川,Furniture,Consumer,8868,标准级,提前装运,US-2022-5448418,2022/12/16,-94,5,￥6,40%,7,1411,"￥2,113"
家具-Chair-10004899,"Hon 凳子, 每套两件",SW,2022/12/21,中国,宜宾,Chair,常丽-16180,常丽华,四川,Furniture,Consumer,8869,标准级,提前装运,US-2022-5448418,2022/12/16,-651,5,￥6,40%,6,2787,"￥4,174"
办公用-Supplies-10003793,"Stiletto 美工刀, 锯齿状",N,2022/10/23,中国,北京,Supplies,夏柏-18955,夏柏,北京,Office Supplies,Small Business,8870,标准级,提前装运,CN-2022-2957814,2022/10/19,46,4,￥6,0%,1,152,￥228
办公用-Paper-10001957,"Enermax 令, 回收",N,2022/10/23,中国,北京,Paper,夏柏-18955,夏柏,北京,Office Supplies,Small Business,8871,标准级,提前装运,CN-2022-2957814,2022/10/19,48,4,￥6,0%,4,530,￥793
办公用-装订-10003676,"Ibico 订书机, 透明",N,2022/10/23,中国,北京,Binding Machine,夏柏-18955,夏柏,北京,Office Supplies,Small Business,8872,标准级,提前装运,CN-2022-2957814,2022/10/19,328,4,￥6,0%,3,712,"￥1,067"
技术-Equipment-10003593,"冲电器 Telephone, 白色",N,2022/10/23,中国,北京,Equipment,夏柏-18955,夏柏,北京,Technology,Small Business,8873,标准级,提前装运,CN-2022-2957814,2022/10/19,218,4,￥6,0%,5,1989,"￥2,979"
技术-复印-10004535,"佳能 墨水, 彩色",S,2022/9/29,中国,深圳,Copier,雷菊-15025,雷菊,广东,Technology,Consumer,8874,一级,准时装运,CN-2022-3852845,2022/9/28,125,1,￥1,0%,2,1387,"￥2,077"
技术-Accessories-10002679,"Enermax 路由器, 实惠",S,2022/9/29,中国,深圳,Accessories,雷菊-15025,雷菊,广东,Technology,Consumer,8875,一级,准时装运,CN-2022-3852845,2022/9/28,554,1,￥1,0%,2,2411,"￥3,611"
家具-Bookshelf-10002353,"Bush 书库, 传统",S,2022/1/4,中国,洛阳,Bookshelf,潘琼-19630,潘琼,河南,Furniture,Business,8876,一级,准时装运,CN-2022-4364300,2022/1/3,782,1,￥1,0%,1,1700,"￥2,546"
家具-Utensil-10001014,"Deflect-O 相框, 黑色",SW,2019/8/12,中国,重庆,Utensil,武廷-21310,武廷,重庆,Furniture,Consumer,8877,标准级,提前装运,CN-2019-5359666,2019/8/8,29,4,￥6,0%,3,727,"￥1,088"
家具-Bookshelf-10003011,"Sauder Bookshelf, 黑色",E,2021/1/12,中国,济南,Bookshelf,薛君-15205,薛君,山东,Furniture,Consumer,8878,标准级,提前装运,CN-2021-2162302,2021/1/8,622,4,￥6,0%,2,1383,"￥2,071"
办公用-系固-10004283,"OIC 橡皮筋, 每包 12 个",E,2020/12/18,中国,莱阳,Fastener,巩嫒-10045,巩嫒,山东,Office Supplies,Business,8879,标准级,准时装运,CN-2020-1498954,2020/12/12,227,6,￥6,0%,8,616,￥923
家具-Bookshelf-10002499,"Safco 搁架, 白色",E,2021/11/19,中国,亳州,Bookshelf,邢德-12160,邢德伟,安徽,Furniture,Consumer,8880,标准级,提前装运,CN-2021-3374395,2021/11/15,446,4,￥6,0%,4,3720,"￥5,570"
技术-复印-10001300,"惠普 传真机, 每套两件",E,2021/11/19,中国,亳州,Copier,邢德-12160,邢德伟,安徽,Technology,Consumer,8881,标准级,提前装运,CN-2021-3374395,2021/11/15,308,4,￥6,0%,1,1400,"￥2,096"
家具-Chair-10002368,"Office Star 扶手椅, 红色",E,2021/11/19,中国,亳州,Chair,邢德-12160,邢德伟,安徽,Furniture,Consumer,8882,标准级,提前装运,CN-2021-3374395,2021/11/15,1527,4,￥6,0%,2,4363,"￥6,534"
家具-Table-10003440,"Hon 电脑桌, 组装",NE,2022/12/19,中国,密山,Table,叶立-16615,叶立勤,黑龙江,Furniture,Business,8883,二级,准时装运,CN-2022-5497693,2022/12/16,276,3,￥3,25%,3,5184,"￥7,763"
